#OTU ID	A1_A	A1_B	A2_A	A2_B	A3_A	A3_B	A4_A	A4_B	A5_A	A5_B	A6_A	A6_B	C1_A	C1_B	C10_A	C10_B	C3_A	C3_B	C5_A	C5_B	C6_A	C6_B	C8_A	C8_B	CMUD_A	CMUD_B	D001_A	D001_B	D002_A	D002_B	D004_A	D004_B	D007_A	D007_B	D008_A	D008_B	D009_A	D009_B	D011_A	D011_B	D013_A	D013_B	D014_A	D014_B	D015_A	D015_B	D016_A	D016_B	D017_A	D017_B	D018_A	D018_B	D019_A	D019_B	D020_A	D020_B	D021_A	D021_B	D022_A	D022_B	D023_A	D023_B	D024_A	D024_B	D025_A	D025_B	D027_A	D027_B	D028_A	D028_B	D029_A	D029_B	D031_A	D031_B	D032_A	D032_B	D033_A	D033_B	D035_A	D035_B	D036_A	D036_B	D038_A	D038_B	D039_A	D039_B	D040_A	D040_B	D041_A	D041_B	D042_A	D042_B	D043_A	D043_B	D044_A	D044_B	D045_A	D045_B	D046_A	D046_B	D047_A	D047_B	D048_A	D048_B	D049_A	D049_B	D050_A	D050_B	D051_A	D051_B	D052_A	D052_B	D053_A	D053_B	D054_A	D054_B	D055_A	D055_B	D056_A	D056_B	D057_A	D057_B	D058_A	D058_B	D059_A	D059_B	D060_A	D060_B	D061_A	D061_B	D062_A	D062_B	D063_A	D063_B	D065_A	D065_B	D066_A	D066_B	D067_A	D067_B	D068_A	D068_B	D069_A	D069_B	D070_A	D070_B	D071_A	D071_B	D072_A	D072_B	D073_A	D073_B	D074_A	D074_B	D075_A	D075_B	D076_A	D076_B	D077_A	D077_B	D078_A	D078_B	D079_A	D079_B	D080_A	D080_B	D081_A	D081_B	D082_A	D082_B	D083_A	D083_B	D084_A	D084_B	D109_A	D109_B	D110_A	D110_B	D111_A	D111_B	D112_A	D112_B	D113_A	D113_B	D114_A	D114_B	D115_A	D115_B	D116_A	D116_B	D117_A	D117_B	D118_A	D118_B	D119_A	D119_B	D120_A	D120_B	D121_A	D121_B	D122_A	D122_B	D123_A	D123_B	D124_A	D124_B	D125_A	D125_B	D126_A	D126_B	D127_A	D127_B	D128_A	D128_B	D129_A	D129_B	D130_A	D130_B	D131_A	D131_B	D132_A	D132_B	D133_A	D133_B	D134_A	D134_B	D135_A	D135_B	D136_A	D136_B	D137_A	D137_B	D138_A	D138_B	D139_A	D139_B	D140_A	D140_B	D141_A	D141_B	D142_A	D142_B	D143_A	D143_B	D144_A	D144_B	D145_A	D145_B	D146_A	D146_B	D148_A	D148_B	D149_A	D149_B	D150_A	D150_B	D151_A	D151_B	D152_A	D152_B	D155_A	D155_B	D156_A	D156_B	D157_A	D157_B	D158_A	D158_B	D159_A	D159_B	D160_A	D160_B	D163_A	D163_B	D165_A	D165_B	D168_A	D168_B	D170_A	D170_B	D171_A	D171_B	D172_A	D172_B	D173_A	D173_B	D174_A	D174_B	D175_A	D175_B	D176_A	D176_B	D177_A	D177_B	D178_A	D178_B	D179_A	D179_B	D180_A	D180_B	D181_A	D181_B	D182_A	D182_B	D184_A	D184_B	D185_A	D185_B	D186_A	D186_B	D187_A	D187_B	D188_A	D188_B	D189_A	D189_B	D190_A	D190_B	D191_A	D191_B	D192_A	D192_B	D193_A	D193_B	D194_A	D194_B	D195_A	D195_B	D196_A	D196_B	D197_A	D197_B	D198_A	D198_B	D199_A	D199_B	D200_A	D200_B	D201_A	D201_B	D202_A	D202_B	D203_A	D203_B	D204_A	D204_B	D205_A	D205_B	D206_A	D206_B	D207_A	D207_B	D208_A	D208_B	D209_A	D209_B	D210_A	D210_B	D211_A	D211_B	D212_A	D212_B	D214_A	D214_B	D215_A	D215_B	D216_A	D216_B	D217_A	D217_B	D218_A	D218_B	D219_A	D219_B	D220_A	D220_B	D221_A	D221_B	D222_A	D222_B	D224_A	D224_B	D225_A	D225_B	D227_A	D227_B	D228_A	D228_B	D229_A	D229_B	D230_A	D230_B	D231_A	D231_B	D232_A	D232_B	D233_A	D233_B	D234_A	D234_B	D235_A	D235_B	D236_A	D236_B	D237_A	D237_B	D238_A	D238_B	D239_A	D239_B	D240_A	D240_B	D242_A	D242_B	D243_A	D243_B	D244_A	D244_B	D245_A	D245_B	D246_A	D246_B	D247_A	D247_B	D248_A	D248_B	D250_A	D250_B	D251_B	D252_A	D252_B	D254_A	D254_B	D256_A	D256_B	D258_A	D258_B	D259_A	D259_B	D262_A	D262_B	D263_A	D263_B	D265_A	D265_B	D266_A	D266_B	D267_A	D267_B	D268_A	D268_B	D269_A	D269_B	D270_A	D270_B	D271_A	D271_B	D272_A	D272_B	D273_A	D273_B	D275_A	D275_B	D276_A	D276_B	D277_A	D277_B	D278_A	D278_B	D279_A	D279_B	D280_A	D280_B	D281_A	D281_B	D282_A	D282_B	D283_A	D283_B	D284_A	D284_B	D285_A	D285_B	D286_A	D286_B	D287_A	D287_B	D288_A	D288_B	N1_A	N1_B	N2_A	N2_B	N3_A	N3_B	N4_A	N4_B	N5_A	N5_B	N6_A	N6_B	PCRneg1_A	PCRneg1_B	PCRneg2_A	PCRneg2_B	PCRneg3_A	PCRneg3_B	PCRneg4_A	PCRneg4_B	pos_A	pos_B	Consensus Lineage
OTU_61	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	895	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	0	0	880	949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	516	536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	20	20	191	138	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	21	17	0	0	90	84	0	0	1144	1075	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	13	0	0	0	0	0	0	0	0	303	271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	93	0	0	1948	1818	1	0	0	0	0	0	0	0	0	0	1694	1670	0	0	0	0	0	0	84	92	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	29	0	0	1092	1157	0	0	0	0	0	0	0	256	240	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	16	0	0	0	0	0	0	0	0	0	0	0	0	335	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Achromobacter; s__
OTU_236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	447	449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Alcaligenaceae; g__Pigmentiphaga; s__
OTU_30	120	82	97	59	251	207	0	0	384	305	359	284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	201	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	2737	2193	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	382	339	0	0	0	0	0	0	0	0	273	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	46	34	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	601	586	0	0	816	679	1259	1184	0	0	0	0	0	0	0	0	0	0	0	0	450	351	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	76	0	0	268	272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	165	0	0	0	0	0	0	173	204	0	0	0	0	0	0	0	0	3145	2508	69	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	734	691	0	0	0	0	0	0	0	0	257	240	0	0	0	0	0	0	441	425	0	0	39	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	775	737	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	44	46	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1622	1622	0	0	0	1	2080	2187	0	1	1	0	0	0	0	0	0	0	0	0	11198	10237	0	0	0	0	570	600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	38	0	0	0	0	8671	8439	0	0	0	0	0	0	0	0	0	1290	1332	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	454	516	2867	2787	0	0	0	0	0	0	0	0	28	27	43	48	29	21	94	83	109	132	68	51	2	1	0	0	0	0	0	0	39	25	 k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
OTU_381	94	99	113	107	219	193	690	656	40	37	110	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	81	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	37	0	0	0	253	225	0	0	3	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	480	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5037	4983	0	0	0	0	563	485	0	0	0	0	1319	1226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	397	7	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	95	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	255	7	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	2	4	3	1	0	0	0	0	0	0	0	0	43	39	 k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
OTU_394	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2128	1963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	147	154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1812	1767	0	0	0	0	0	0	0	0	1	1	0	0	1654	1451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	110	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2613	2494	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3227	3122	0	0	0	0	0	0	0	0	0	0	0	0	37	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1822	1758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	49	0	0	0	0	0	0	7	6	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	169	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	692	668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	554	466	0	0	0	0	0	0	0	0	0	0	0	0	1932	1743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	771	717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	5	21	15	4	12	4	9	0	0	3	4	0	0	0	0	0	0	0	0	0	0	 k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
OTU_180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1027	1093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	27	26	26	26	23	33	41	16	17	24	26	0	0	0	0	0	0	0	0	0	0	 k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
OTU_218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	650	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__; s__
OTU_166	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	9	0	0	0	0	70	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	217	227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	563	523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	720	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	 k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
OTU_162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1380	1439	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	 k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Comamonas; s__
OTU_19	0	0	118	119	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	34	22	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	309	315	0	0	2	2	0	0	0	0	10	12	0	0	0	0	0	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	5	1	5	14	347	357	0	0	0	0	0	0	1	2	0	1	0	0	0	0	71	78	0	1	0	0	848	789	0	0	0	0	0	0	0	0	0	0	0	0	1677	1631	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	135	105	18	26	2806	2739	3	5	1053	1043	0	1	0	0	0	0	4450	4505	1104	970	0	0	454	462	0	0	0	0	0	0	0	1	0	0	467	441	0	0	7	10	1	0	0	0	1	1	150	148	0	0	0	0	0	0	0	0	0	1	2294	2441	0	0	0	0	1296	1281	0	0	0	0	1	0	427	391	0	1	0	0	0	0	0	0	0	0	10	6	0	0	0	0	204	136	0	0	0	0	0	0	1	1	0	0	0	0	1051	1044	0	0	0	0	0	1	0	1	0	0	450	457	0	1	1468	1510	0	0	338	306	0	0	220	214	0	0	1165	1106	0	0	8	14	151	136	545	486	429	418	116	102	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3259	3372	0	0	0	0	0	0	0	0	1	1	2112	2153	0	0	0	0	232	264	0	0	0	0	1	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	0	931	970	0	0	941	985	0	0	0	0	0	0	0	0	7	14	0	0	0	0	8	10	332	320	313	299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	28	21	0	0	0	0	0	0	0	1	0	2	0	0	67	65	0	0	6	11	87	88	0	0	2424	2369	0	0	1	0	0	0	0	0	1	3	8	1	17	6	0	1	26	23	0	0	0	0	21	28	71	41	46	33	81	75	29	37	38	42	0	1	0	0	0	0	0	0	0	0	 k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Delftia; s__
